type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, FittingType,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder,0,-1,-2.372914,2.875943,-0.639367,-2.372914,2.875943,-0.55,0.291422,0.023844,4.779555,0.089367,3880.929034, EXTRAPOLATETODTM,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1,0,-2.372914,2.875943,-0.55,-2.382034,2.887813,-0.452896,0.277545,0.023777,4.755711,0.098251,3880.839667, SPHEREFOLLOWING,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,2,1,-2.382034,2.887813,-0.452896,-2.398724,2.858311,-0.148824,0.240459,0.055576,4.731934,0.305955,3880.741416, SPHEREFOLLOWING,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,3,2,-2.398724,2.858311,-0.148824,-2.421035,2.84284,0.032095,0.230521,0.030542,4.676358,0.182945,3880.435461, SPHEREFOLLOWING,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,4,3,-2.421035,2.84284,0.032095,-2.418588,2.827122,0.236573,0.253893,0.041534,4.645816,0.205096,3880.252516, ALLOMETRICGROWTHVOLUME,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,5,4,-2.418588,2.827122,0.236573,-2.426239,2.818478,0.382035,0.239049,0.026196,4.604282,0.14592,3880.04742, SPHEREFOLLOWING,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,6,5,-2.426239,2.818478,0.382035,-2.418279,2.803978,0.558083,0.216888,0.026131,4.578086,0.176823,3879.9015, SPHEREFOLLOWING,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,7,6,-2.418279,2.803978,0.558083,-2.403138,2.80359,0.728783,0.237364,0.030333,4.551954,0.171371,3879.724677, SPHEREFOLLOWING,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,8,7,-2.403138,2.80359,0.728783,-2.407939,2.77552,0.822246,0.273869,0.023022,4.521621,0.097705,3879.553306, SPHEREFOLLOWING,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,9,8,-2.407939,2.77552,0.822246,-2.441359,2.794276,0.954676,0.285345,0.035265,4.498599,0.137864,3879.455601, SPHEREFOLLOWING,0,-1,0.240459,4.604282,3880.04742,0,41,84.320816,7110,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,10,9,-2.441359,2.794276,0.954676,-2.497096,2.806124,1.09917,0.222667,0.024194,3.220888,0.155324,2885.829096, ALLOMETRICGROWTHVOLUME,1,0,0.222667,3.220888,2885.829096,0,39,72.732386,5290,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,11,10,-2.497096,2.806124,1.09917,-2.390988,2.805044,1.113552,0.210625,0.014924,2.747695,0.107084,2396.74316, ALLOMETRICGROWTHVOLUME,2,1,0.210625,2.747695,2396.74316,0,38,66.264621,4391,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,12,11,-2.390988,2.805044,1.113552,-2.306678,3.017463,1.44662,0.163837,0.034063,1.439814,0.403936,1379.857152, SPHEREFOLLOWING,3,2,0.163837,1.439814,1379.857152,0,37,50.635956,2564,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,13,12,-2.306678,3.017463,1.44662,-2.314337,3.033957,1.594823,0.15557,0.011353,1.208784,0.149314,1229.646003, SPHEREFOLLOWING,4,3,0.15557,1.208784,1229.646003,0,36,48.104054,2314,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,14,13,-2.314337,3.033957,1.594823,-2.426033,3.051704,1.707594,0.141379,0.010029,1.060887,0.159713,1079.021699, SPHEREFOLLOWING,5,4,0.141379,1.035761,1078.594081,0,35,45.144213,2038,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,15,14,-2.426033,3.051704,1.707594,-2.444102,3.060621,1.838351,0.129634,0.006985,1.050858,0.132301,1078.861986, SPHEREFOLLOWING,5,4,0.141379,1.035761,1078.594081,0,35,45.144213,2038,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,16,15,-2.444102,3.060621,1.838351,-2.457153,3.099056,1.967738,0.137992,0.008112,1.043873,0.135604,1078.729685, SPHEREFOLLOWING,5,4,0.141379,1.035761,1078.594081,0,35,45.144213,2038,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,17,16,-2.457153,3.099056,1.967738,-2.476275,3.151095,2.084311,0.135088,0.0074,1.035761,0.129084,1078.594081, SPHEREFOLLOWING,5,4,0.141379,1.035761,1078.594081,0,35,45.144213,2038,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,18,17,-2.476275,3.151095,2.084311,-2.490346,3.166243,2.168457,0.156565,0.006673,1.028361,0.086649,1078.464996, SPHEREFOLLOWING,5,4,0.141379,1.035761,1078.594081,0,35,45.144213,2038,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,19,18,-2.490346,3.166243,2.168457,-2.526169,3.178918,2.244287,0.143064,0.005454,1.021688,0.084818,1078.378347, ALLOMETRICGROWTHVOLUME,5,4,0.141379,1.035761,1078.594081,0,35,45.144213,2038,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,20,19,-2.526169,3.178918,2.244287,-2.533795,3.224922,2.349546,0.142208,0.007314,1.004218,0.115126,1060.352234, ALLOMETRICGROWTHVOLUME,6,5,0.142208,1.004218,1060.352234,0,34,44.82187,2009,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,21,20,-2.533795,3.224922,2.349546,-2.493,3.196967,2.526852,0.113638,0.007468,0.540973,0.184073,562.302701, ALLOMETRICGROWTHVOLUME,7,6,0.113528,0.533506,562.118627,0,29,32.264532,1041,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,22,21,-2.493,3.196967,2.526852,-2.485464,3.205445,2.649794,0.113528,0.004999,0.533506,0.123464,562.118627, ALLOMETRICGROWTHVOLUME,7,6,0.113528,0.533506,562.118627,0,29,32.264532,1041,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,23,22,-2.485464,3.205445,2.649794,-2.505993,3.220808,2.695459,0.113446,0.002118,0.528506,0.052372,561.995163, ALLOMETRICGROWTHVOLUME,7,6,0.113528,0.533506,562.118627,0,29,32.264532,1041,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,24,23,-2.505993,3.220808,2.695459,-2.335847,3.295908,2.904616,0.08875,0.006926,0.311394,0.279886,353.006578, SPHEREFOLLOWING,8,7,0.087735,0.299661,352.518887,0,27,25.729361,662,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,25,24,-2.335847,3.295908,2.904616,-2.32394,3.331125,2.999474,0.083777,0.002246,0.304468,0.101882,352.726692, SPHEREFOLLOWING,8,7,0.087735,0.299661,352.518887,0,27,25.729361,662,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,26,25,-2.32394,3.331125,2.999474,-2.310373,3.346825,3.103343,0.087735,0.002561,0.302222,0.105922,352.62481, SPHEREFOLLOWING,8,7,0.087735,0.299661,352.518887,0,27,25.729361,662,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,27,26,-2.310373,3.346825,3.103343,-2.281861,3.379124,3.207172,0.084279,0.002508,0.299661,0.112412,352.518887, SPHEREFOLLOWING,8,7,0.087735,0.299661,352.518887,0,27,25.729361,662,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,28,27,-2.281861,3.379124,3.207172,-2.247523,3.395942,3.308727,0.085846,0.002512,0.297152,0.108514,352.406475, SPHEREFOLLOWING,8,7,0.087735,0.299661,352.518887,0,27,25.729361,662,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,29,28,-2.247523,3.395942,3.308727,-2.214736,3.433253,3.3922,0.092688,0.002622,0.29464,0.097134,352.297961, SPHEREFOLLOWING,8,7,0.087735,0.299661,352.518887,0,27,25.729361,662,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,30,29,-2.214736,3.433253,3.3922,-2.202092,3.493821,3.527586,0.071864,0.002415,0.14654,0.148855,186.097168, ALLOMETRICGROWTHVOLUME,9,8,0.071852,0.14045,185.721758,0,26,18.627936,347,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,31,30,-2.202092,3.493821,3.527586,-2.232572,3.482345,3.606395,0.071858,0.001383,0.144124,0.085273,185.948313, ALLOMETRICGROWTHVOLUME,9,8,0.071852,0.14045,185.721758,0,26,18.627936,347,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,32,31,-2.232572,3.482345,3.606395,-2.236644,3.457598,3.699714,0.071856,0.001567,0.142741,0.096631,185.863039, ALLOMETRICGROWTHVOLUME,9,8,0.071852,0.14045,185.721758,0,26,18.627936,347,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,33,32,-2.236644,3.457598,3.699714,-2.226751,3.414742,3.707407,0.071852,0.000724,0.141174,0.044651,185.766409, ALLOMETRICGROWTHVOLUME,9,8,0.071852,0.14045,185.721758,0,26,18.627936,347,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,34,33,-2.226751,3.414742,3.707407,-2.195183,3.40594,3.808235,0.071844,0.001719,0.14045,0.106021,185.721758, ALLOMETRICGROWTHVOLUME,9,8,0.071852,0.14045,185.721758,0,26,18.627936,347,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,35,34,-2.195183,3.40594,3.808235,-2.168939,3.426407,3.876277,0.069264,0.001142,0.13873,0.075745,185.615737, SPHEREFOLLOWING,9,8,0.071852,0.14045,185.721758,0,26,18.627936,347,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,36,35,-2.168939,3.426407,3.876277,-2.144822,3.448342,3.968217,0.071022,0.001546,0.137589,0.097548,185.539992, SPHEREFOLLOWING,9,8,0.071852,0.14045,185.721758,0,26,18.627936,347,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,37,36,-2.144822,3.448342,3.968217,-2.121173,3.458243,4.045851,0.070993,0.001295,0.136043,0.081759,185.442444, SPHEREFOLLOWING,9,8,0.071852,0.14045,185.721758,0,26,18.627936,347,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,38,37,-2.121173,3.458243,4.045851,-2.125618,3.480335,4.152834,0.058968,0.001194,0.126006,0.10933,167.265833, SPHEREFOLLOWING,10,9,0.064613,0.123635,167.064101,0,25,17.720045,314,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,39,38,-2.125618,3.480335,4.152834,-2.105874,3.488275,4.242751,0.063675,0.001177,0.124812,0.092401,167.156502, SPHEREFOLLOWING,10,9,0.064613,0.123635,167.064101,0,25,17.720045,314,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,40,39,-2.105874,3.488275,4.242751,-2.073266,3.507832,4.321882,0.064613,0.001151,0.123635,0.087792,167.064101, SPHEREFOLLOWING,10,9,0.064613,0.123635,167.064101,0,25,17.720045,314,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,41,40,-2.073266,3.507832,4.321882,-2.045424,3.543056,4.410015,0.069137,0.001485,0.122484,0.098911,166.976309, ALLOMETRICGROWTHVOLUME,10,9,0.064613,0.123635,167.064101,0,25,17.720045,314,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,42,41,-2.045424,3.543056,4.410015,-2.027973,3.541117,4.472652,0.062379,0.000795,0.120998,0.065051,166.877398, MEDIAN,10,9,0.064613,0.123635,167.064101,0,25,17.720045,314,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,43,42,-2.027973,3.541117,4.472652,-2.020332,3.519833,4.577989,0.062379,0.001317,0.120184,0.107738,166.285281, SPHEREFOLLOWING,11,10,0.062379,0.115458,165.895251,0,24,17.691806,313,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,44,43,-2.020332,3.519833,4.577989,-1.989168,3.536823,4.675371,0.059804,0.001165,0.118867,0.103649,166.177543, SPHEREFOLLOWING,11,10,0.062379,0.115458,165.895251,0,24,17.691806,313,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,45,44,-1.989168,3.536823,4.675371,-1.966625,3.541361,4.763529,0.06471,0.001199,0.117702,0.091108,166.073894, SPHEREFOLLOWING,11,10,0.062379,0.115458,165.895251,0,24,17.691806,313,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,46,45,-1.966625,3.541361,4.763529,-1.948164,3.559575,4.847135,0.061663,0.001046,0.116504,0.087535,165.982786, SPHEREFOLLOWING,11,10,0.062379,0.115458,165.895251,0,24,17.691806,313,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,47,46,-1.948164,3.559575,4.847135,-1.922968,3.568197,4.934532,0.059264,0.001008,0.115458,0.091364,165.895251, SPHEREFOLLOWING,11,10,0.062379,0.115458,165.895251,0,24,17.691806,313,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,48,47,-1.922968,3.568197,4.934532,-1.909626,3.590514,5.018651,0.062675,0.001087,0.11445,0.088046,165.803887, SPHEREFOLLOWING,11,10,0.062379,0.115458,165.895251,0,24,17.691806,313,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,49,48,-1.909626,3.590514,5.018651,-1.884917,3.597781,5.093555,0.067253,0.001125,0.113364,0.079209,165.715841, SPHEREFOLLOWING,11,10,0.062379,0.115458,165.895251,0,24,17.691806,313,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,50,49,-1.884917,3.597781,5.093555,-1.828021,3.604128,5.171948,0.075689,0.001747,0.112238,0.097072,165.636633, MEDIAN,11,10,0.062379,0.115458,165.895251,0,24,17.691806,313,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,51,50,-1.828021,3.604128,5.171948,-1.842628,3.662934,5.301633,0.064209,0.001854,0.092995,0.143142,131.579585, ALLOMETRICGROWTHVOLUME,12,11,0.064209,0.092995,131.579585,0,23,15.716234,247,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,52,51,-1.842628,3.662934,5.301633,-1.790586,3.721071,5.375908,0.059404,0.001194,0.072312,0.107726,96.588077, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,53,52,-1.790586,3.721071,5.375908,-1.753648,3.745401,5.455219,0.058296,0.00097,0.071118,0.090811,96.480351, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,54,53,-1.753648,3.745401,5.455219,-1.727376,3.771183,5.531615,0.052712,0.00074,0.070149,0.084802,96.38954, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,55,54,-1.727376,3.771183,5.531615,-1.70073,3.805744,5.617307,0.055882,0.000943,0.069408,0.096164,96.304738, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,56,55,-1.70073,3.805744,5.617307,-1.688153,3.806431,5.700686,0.055882,0.000827,0.068465,0.084325,96.208574, MEDIAN,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,57,56,-1.688153,3.806431,5.700686,-1.67668,3.81035,5.800365,0.054678,0.000943,0.067638,0.100414,96.12425, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,58,57,-1.67668,3.81035,5.800365,-1.659189,3.806047,5.892323,0.054147,0.000863,0.066695,0.093706,96.023836, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,59,58,-1.659189,3.806047,5.892323,-1.641554,3.819902,5.970427,0.051907,0.000688,0.065831,0.08126,95.93013, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,60,59,-1.641554,3.819902,5.970427,-1.610701,3.837896,6.047337,0.049958,0.000665,0.065144,0.084799,95.84887, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,61,60,-1.610701,3.837896,6.047337,-1.586159,3.850797,6.118194,0.049805,0.000593,0.064479,0.076089,95.764071, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,62,61,-1.586159,3.850797,6.118194,-1.575537,3.870529,6.191223,0.056745,0.000773,0.063886,0.07639,95.687983, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,63,62,-1.575537,3.870529,6.191223,-1.574431,3.88748,6.280122,0.053,0.000799,0.063113,0.090507,95.611593, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,64,63,-1.574431,3.88748,6.280122,-1.561132,3.917588,6.373003,0.057451,0.001022,0.062314,0.098541,95.521085, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,65,64,-1.561132,3.917588,6.373003,-1.552614,3.923011,6.455589,0.062748,0.001029,0.061292,0.083202,95.422545, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,66,65,-1.552614,3.923011,6.455589,-1.519763,3.934671,6.52957,0.06227,0.000996,0.060263,0.081782,95.339343, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,67,66,-1.519763,3.934671,6.52957,-1.484221,4.006816,6.617222,0.057134,0.00122,0.059267,0.118958,95.257562, ALLOMETRICGROWTHVOLUME,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,68,67,-1.484221,4.006816,6.617222,-1.50259,3.962999,6.685057,0.057118,0.000849,0.058047,0.082819,95.138603, ALLOMETRICGROWTHVOLUME,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,69,68,-1.50259,3.962999,6.685057,-1.488436,3.954514,6.765801,0.049457,0.000633,0.057198,0.082413,95.055785, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,70,69,-1.488436,3.954514,6.765801,-1.467973,3.948321,6.840083,0.056484,0.000775,0.056565,0.077298,94.973372, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,71,70,-1.467973,3.948321,6.840083,-1.443156,3.954006,6.938381,0.056468,0.001017,0.05579,0.101541,94.896074, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,72,71,-1.443156,3.954006,6.938381,-1.437006,3.992227,7.016347,0.05345,0.000781,0.054773,0.087049,94.794533, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,73,72,-1.437006,3.992227,7.016347,-1.426569,4.031518,7.097036,0.060102,0.001025,0.053992,0.090352,94.707484, SPHEREFOLLOWING,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,74,73,-1.426569,4.031518,7.097036,-1.418665,4.041458,7.160493,0.060102,0.000734,0.052966,0.064715,94.617132, MEDIAN,13,12,0.056468,0.063113,95.611593,0,22,13.341664,178,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,75,74,-1.418665,4.041458,7.160493,-1.385717,4.016937,7.266167,0.051579,0.000948,0.03939,0.113374,68.880778, SPHEREFOLLOWING,14,13,0.050372,0.03788,68.676393,0,21,11.401754,130,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,76,75,-1.385717,4.016937,7.266167,-1.362207,4.014055,7.354041,0.044359,0.000563,0.038442,0.091011,68.767403, SPHEREFOLLOWING,14,13,0.050372,0.03788,68.676393,0,21,11.401754,130,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,77,76,-1.362207,4.014055,7.354041,-1.351343,4.033794,7.425419,0.046917,0.000518,0.03788,0.07485,68.676393, SPHEREFOLLOWING,14,13,0.050372,0.03788,68.676393,0,21,11.401754,130,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,78,77,-1.351343,4.033794,7.425419,-1.346215,4.023744,7.483732,0.050372,0.000473,0.037362,0.059394,68.601543, ALLOMETRICGROWTHVOLUME,14,13,0.050372,0.03788,68.676393,0,21,11.401754,130,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,79,78,-1.346215,4.023744,7.483732,-1.332178,4.054634,7.538101,0.050342,0.00051,0.036875,0.064088,68.234039, ALLOMETRICGROWTHVOLUME,15,14,0.050342,0.036875,68.234039,0,20,11.357817,129,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,80,79,-1.332178,4.054634,7.538101,-1.332941,4.047222,7.654935,0.041377,0.00063,0.020065,0.117071,36.450588, SPHEREFOLLOWING,16,15,0.042751,0.019436,36.333517,0,19,8.062258,65,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,81,80,-1.332941,4.047222,7.654935,-1.311831,4.051773,7.734865,0.042751,0.000475,0.019436,0.082796,36.333517, SPHEREFOLLOWING,16,15,0.042751,0.019436,36.333517,0,19,8.062258,65,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,82,81,-1.311831,4.051773,7.734865,-1.307087,4.061988,7.808886,0.044196,0.000459,0.018948,0.074873,36.03203, SPHEREFOLLOWING,17,16,0.040725,0.017943,35.869127,0,18,8,64,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,83,82,-1.307087,4.061988,7.808886,-1.311775,4.067022,7.896647,0.044412,0.000545,0.018489,0.088031,35.957158, SPHEREFOLLOWING,17,16,0.040725,0.017943,35.869127,0,18,8,64,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,84,83,-1.311775,4.067022,7.896647,-1.322871,4.068524,7.959451,0.040725,0.000332,0.017943,0.063794,35.869127, ALLOMETRICGROWTHVOLUME,17,16,0.040725,0.017943,35.869127,0,18,8,64,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,85,84,-1.322871,4.068524,7.959451,-1.339113,4.058514,8.030821,0.040701,0.000384,0.017611,0.073875,35.805333, ALLOMETRICGROWTHVOLUME,17,16,0.040725,0.017943,35.869127,0,18,8,64,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,86,85,-1.339113,4.058514,8.030821,-1.349322,4.073572,8.079039,0.040666,0.000268,0.017226,0.051536,35.731457, ALLOMETRICGROWTHVOLUME,17,16,0.040725,0.017943,35.869127,0,18,8,64,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,87,86,-1.349322,4.073572,8.079039,-1.304064,4.111401,8.184513,0.040625,0.000627,0.016918,0.120848,34.651252, ALLOMETRICGROWTHVOLUME,18,17,0.040589,0.015829,34.44114,0,17,7.874008,62,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,88,87,-1.304064,4.111401,8.184513,-1.296327,4.099366,8.272623,0.040589,0.000462,0.016291,0.089264,34.530404, ALLOMETRICGROWTHVOLUME,18,17,0.040589,0.015829,34.44114,0,17,7.874008,62,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,89,88,-1.296327,4.099366,8.272623,-1.296334,4.130901,8.324128,0.040561,0.000312,0.015829,0.060392,34.44114, ALLOMETRICGROWTHVOLUME,18,17,0.040589,0.015829,34.44114,0,17,7.874008,62,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,90,89,-1.296334,4.130901,8.324128,-1.296473,4.138062,8.397996,0.040533,0.000383,0.015517,0.074215,34.380749, ALLOMETRICGROWTHVOLUME,18,17,0.040589,0.015829,34.44114,0,17,7.874008,62,0,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
