type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, FittingType,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder,1244,1243,3.535685,-0.061641,8.453779,3.546216,0.041778,8.52869,0.0025,0.000003,0.000056,0.128133,1.610976, ALLOMETRICGROWTHVOLUME,446,445,0.0025,0.000052,1.397231,2,2,1.732051,3,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1245,1244,3.546216,0.041778,8.52869,3.590842,0.11011,8.55455,0.0025,0.000002,0.000053,0.085612,1.482844, ALLOMETRICGROWTHVOLUME,446,445,0.0025,0.000052,1.397231,2,2,1.732051,3,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1246,1245,3.590842,0.11011,8.55455,3.600404,0.077125,8.635165,0.0025,0.000002,0.000052,0.087625,1.397231, ALLOMETRICGROWTHVOLUME,446,445,0.0025,0.000052,1.397231,2,2,1.732051,3,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1247,1246,3.600404,0.077125,8.635165,3.595252,0.051282,8.706414,0.0025,0.000001,0.00005,0.075966,1.309606, ALLOMETRICGROWTHVOLUME,446,445,0.0025,0.000052,1.397231,2,2,1.732051,3,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1248,1247,3.595252,0.051282,8.706414,3.679527,0.13157,8.755285,0.0025,0.000002,0.000018,0.126241,0.543783, ALLOMETRICGROWTHVOLUME,447,446,0.0025,0.000012,0.242841,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1249,1248,3.679527,0.13157,8.755285,3.737971,0.099622,8.829466,0.0025,0.000002,0.000016,0.099695,0.417542, ALLOMETRICGROWTHVOLUME,447,446,0.0025,0.000012,0.242841,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1250,1249,3.737971,0.099622,8.829466,3.759279,0.145638,8.884733,0.0025,0.000001,0.000014,0.075006,0.317847, ALLOMETRICGROWTHVOLUME,447,446,0.0025,0.000012,0.242841,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1251,1250,3.759279,0.145638,8.884733,3.783505,0.168479,8.953145,0.0025,0.000001,0.000012,0.076085,0.242841, ALLOMETRICGROWTHVOLUME,447,446,0.0025,0.000012,0.242841,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1252,1251,3.783505,0.168479,8.953145,3.810158,0.153342,8.957936,0.0025,0.000001,0.000011,0.031023,0.166756, ALLOMETRICGROWTHVOLUME,447,446,0.0025,0.000012,0.242841,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1253,1252,3.810158,0.153342,8.957936,3.836246,0.216661,9.075126,0.0025,0.000003,0.00001,0.135733,0.135733, ALLOMETRICGROWTHVOLUME,447,446,0.0025,0.000012,0.242841,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1254,1247,3.595252,0.051282,8.706414,3.687939,0.015821,8.761092,0.0025,0.000002,0.000018,0.113305,0.477633, ALLOMETRICGROWTHVOLUME,448,446,0.0025,0.000013,0.234145,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1255,1254,3.687939,0.015821,8.761092,3.761751,0.030841,8.86727,0.0025,0.000003,0.000016,0.130183,0.364328, ALLOMETRICGROWTHVOLUME,448,446,0.0025,0.000013,0.234145,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1256,1255,3.761751,0.030841,8.86727,3.778175,0.027436,8.941861,0.0025,0.000002,0.000013,0.076453,0.234145, ALLOMETRICGROWTHVOLUME,448,446,0.0025,0.000013,0.234145,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1257,1256,3.778175,0.027436,8.941861,3.834619,0.001296,8.996736,0.0025,0.000002,0.000012,0.082949,0.157692, ALLOMETRICGROWTHVOLUME,448,446,0.0025,0.000013,0.234145,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1258,1257,3.834619,0.001296,8.996736,3.893406,0.007074,9.042531,0.0025,0.000001,0.00001,0.074743,0.074743, ALLOMETRICGROWTHVOLUME,448,446,0.0025,0.000013,0.234145,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1259,1247,3.595252,0.051282,8.706414,3.604815,-0.081849,8.704136,0.0025,0.000003,0.000013,0.133493,0.212224, ALLOMETRICGROWTHVOLUME,449,446,0.0025,0.00001,0.07873,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1260,1259,3.604815,-0.081849,8.704136,3.621669,-0.123774,8.768608,0.0025,0.000002,0.00001,0.07873,0.07873, ALLOMETRICGROWTHVOLUME,449,446,0.0025,0.00001,0.07873,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1261,1243,3.535685,-0.061641,8.453779,3.601428,-0.006912,8.578814,0.0025,0.000003,0.000024,0.151496,0.780966, ALLOMETRICGROWTHVOLUME,450,445,0.0025,0.000016,0.374804,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1262,1261,3.601428,-0.006912,8.578814,3.632657,0.011274,8.636945,0.0025,0.000001,0.000021,0.068449,0.62947, ALLOMETRICGROWTHVOLUME,450,445,0.0025,0.000016,0.374804,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1263,1262,3.632657,0.011274,8.636945,3.677569,-0.006356,8.706998,0.0025,0.000002,0.00002,0.085061,0.561021, ALLOMETRICGROWTHVOLUME,450,445,0.0025,0.000016,0.374804,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1264,1263,3.677569,-0.006356,8.706998,3.700245,-0.060136,8.78962,0.0025,0.000002,0.000018,0.101157,0.47596, ALLOMETRICGROWTHVOLUME,450,445,0.0025,0.000016,0.374804,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1265,1264,3.700245,-0.060136,8.78962,3.736811,-0.02414,8.821042,0.0025,0.000001,0.000016,0.060168,0.374804, ALLOMETRICGROWTHVOLUME,450,445,0.0025,0.000016,0.374804,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1266,1265,3.736811,-0.02414,8.821042,3.764158,-0.005192,8.913594,0.0025,0.000002,0.000015,0.09835,0.314635, ALLOMETRICGROWTHVOLUME,450,445,0.0025,0.000016,0.374804,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1267,1266,3.764158,-0.005192,8.913594,3.803798,-0.016257,8.979717,0.0025,0.000002,0.000013,0.077884,0.216285, ALLOMETRICGROWTHVOLUME,450,445,0.0025,0.000016,0.374804,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1268,1267,3.803798,-0.016257,8.979717,3.869723,-0.012456,9.025259,0.0025,0.000002,0.000012,0.080217,0.138401, ALLOMETRICGROWTHVOLUME,450,445,0.0025,0.000016,0.374804,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1269,1268,3.869723,-0.012456,9.025259,3.902922,-0.028328,9.07033,0.0025,0.000001,0.00001,0.058184,0.058184, ALLOMETRICGROWTHVOLUME,450,445,0.0025,0.000016,0.374804,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1270,1243,3.535685,-0.061641,8.453779,3.542488,-0.161157,8.546062,0.0025,0.000003,0.000015,0.135889,0.304731, ALLOMETRICGROWTHVOLUME,451,445,0.0025,0.000011,0.102537,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1271,1270,3.542488,-0.161157,8.546062,3.575945,-0.19984,8.58826,0.0025,0.000001,0.000013,0.066305,0.168842, ALLOMETRICGROWTHVOLUME,451,445,0.0025,0.000011,0.102537,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1272,1271,3.575945,-0.19984,8.58826,3.552779,-0.249812,8.618161,0.0025,0.000001,0.000011,0.062674,0.102537, ALLOMETRICGROWTHVOLUME,451,445,0.0025,0.000011,0.102537,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1273,1272,3.552779,-0.249812,8.618161,3.540849,-0.28366,8.635513,0.0025,0.000001,0.00001,0.039863,0.039863, ALLOMETRICGROWTHVOLUME,451,445,0.0025,0.000011,0.102537,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1274,1239,3.35703,-0.296972,8.302611,3.497316,-0.312248,8.382468,0.0025,0.000003,0.000018,0.162144,0.508334, ALLOMETRICGROWTHVOLUME,452,444,0.0025,0.000013,0.245926,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1275,1274,3.497316,-0.312248,8.382468,3.569389,-0.27674,8.442449,0.0025,0.000002,0.000015,0.100265,0.346191, ALLOMETRICGROWTHVOLUME,452,444,0.0025,0.000013,0.245926,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1276,1275,3.569389,-0.27674,8.442449,3.646856,-0.254241,8.446543,0.0025,0.000002,0.000013,0.080772,0.245926, ALLOMETRICGROWTHVOLUME,452,444,0.0025,0.000013,0.245926,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1277,1276,3.646856,-0.254241,8.446543,3.717462,-0.290348,8.460287,0.0025,0.000002,0.000012,0.080485,0.165154, ALLOMETRICGROWTHVOLUME,452,444,0.0025,0.000013,0.245926,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1278,1277,3.717462,-0.290348,8.460287,3.789413,-0.261378,8.426338,0.0025,0.000002,0.00001,0.084669,0.084669, ALLOMETRICGROWTHVOLUME,452,444,0.0025,0.000013,0.245926,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1279,1238,3.42103,-0.262403,8.178035,3.415075,-0.170005,8.231844,0.0025,0.000002,0.000023,0.10709,0.709032, ALLOMETRICGROWTHVOLUME,453,443,0.0025,0.000014,0.2969,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1280,1279,3.415075,-0.170005,8.231844,3.469423,-0.069102,8.27911,0.0025,0.000002,0.00002,0.123973,0.601943, ALLOMETRICGROWTHVOLUME,453,443,0.0025,0.000014,0.2969,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1281,1280,3.469423,-0.069102,8.27911,3.441329,-0.050034,8.371622,0.0025,0.000002,0.000018,0.098546,0.47797, ALLOMETRICGROWTHVOLUME,453,443,0.0025,0.000014,0.2969,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1282,1281,3.441329,-0.050034,8.371622,3.380588,0.001379,8.393472,0.0025,0.000002,0.000016,0.082524,0.379424, ALLOMETRICGROWTHVOLUME,453,443,0.0025,0.000014,0.2969,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1283,1282,3.380588,0.001379,8.393472,3.390878,0.061662,8.434493,0.0025,0.000001,0.000014,0.073639,0.2969, ALLOMETRICGROWTHVOLUME,453,443,0.0025,0.000014,0.2969,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1284,1283,3.390878,0.061662,8.434493,3.338346,0.039019,8.454671,0.0025,0.000001,0.000013,0.060659,0.223261, ALLOMETRICGROWTHVOLUME,453,443,0.0025,0.000014,0.2969,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1285,1284,3.338346,0.039019,8.454671,3.272952,0.06803,8.514112,0.0025,0.000002,0.000012,0.093012,0.162603, ALLOMETRICGROWTHVOLUME,453,443,0.0025,0.000014,0.2969,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1286,1285,3.272952,0.06803,8.514112,3.224998,0.057586,8.56345,0.0025,0.000001,0.00001,0.069591,0.069591, ALLOMETRICGROWTHVOLUME,453,443,0.0025,0.000014,0.2969,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1287,1236,3.416754,-0.339464,7.878388,3.369987,-0.204415,7.72062,0.0025,0.000004,0.00001,0.212875,0.212875, ALLOMETRICGROWTHVOLUME,454,442,0.0025,0.00001,0.212875,3,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1288,1119,3.220157,-0.407754,7.785822,3.091432,-0.324022,7.702849,0.0025,0.000003,0.000025,0.174544,0.816586, ALLOMETRICGROWTHVOLUME,455,399,0.0025,0.000016,0.375857,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1289,1288,3.091432,-0.324022,7.702849,3.066218,-0.231291,7.733838,0.0025,0.000002,0.000022,0.100971,0.642041, ALLOMETRICGROWTHVOLUME,455,399,0.0025,0.000016,0.375857,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1290,1289,3.066218,-0.231291,7.733838,3.046041,-0.174,7.676342,0.0025,0.000002,0.00002,0.083637,0.541071, ALLOMETRICGROWTHVOLUME,455,399,0.0025,0.000016,0.375857,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1291,1290,3.046041,-0.174,7.676342,3.033235,-0.110383,7.626909,0.0025,0.000002,0.000018,0.081577,0.457433, ALLOMETRICGROWTHVOLUME,455,399,0.0025,0.000016,0.375857,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1292,1291,3.033235,-0.110383,7.626909,2.983568,-0.077091,7.566554,0.0025,0.000002,0.000016,0.084958,0.375857, ALLOMETRICGROWTHVOLUME,455,399,0.0025,0.000016,0.375857,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1293,1292,2.983568,-0.077091,7.566554,2.961276,-0.065792,7.511831,0.0025,0.000001,0.000015,0.06016,0.290899, ALLOMETRICGROWTHVOLUME,455,399,0.0025,0.000016,0.375857,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1294,1293,2.961276,-0.065792,7.511831,2.986174,-0.123968,7.455813,0.0025,0.000002,0.000014,0.084513,0.230739, ALLOMETRICGROWTHVOLUME,455,399,0.0025,0.000016,0.375857,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1295,1294,2.986174,-0.123968,7.455813,3.01685,-0.096701,7.371095,0.0025,0.000002,0.000012,0.094137,0.146226, ALLOMETRICGROWTHVOLUME,455,399,0.0025,0.000016,0.375857,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1296,1295,3.01685,-0.096701,7.371095,3.062895,-0.113866,7.353816,0.0025,0.000001,0.00001,0.052089,0.052089, ALLOMETRICGROWTHVOLUME,455,399,0.0025,0.000016,0.375857,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1297,1119,3.220157,-0.407754,7.785822,3.349011,-0.457111,7.788037,0.0025,0.000003,0.000013,0.138001,0.224841, ALLOMETRICGROWTHVOLUME,456,399,0.0025,0.00001,0.086839,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1298,1297,3.349011,-0.457111,7.788037,3.418935,-0.448122,7.737333,0.0025,0.000002,0.00001,0.086839,0.086839, ALLOMETRICGROWTHVOLUME,456,399,0.0025,0.00001,0.086839,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1299,1115,3.156049,-0.628766,7.49125,3.09826,-0.516056,7.619877,0.0025,0.000004,0.000014,0.180521,0.245483, ALLOMETRICGROWTHVOLUME,457,398,0.0025,0.00001,0.064962,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1300,1299,3.09826,-0.516056,7.619877,3.054308,-0.50596,7.666634,0.0025,0.000001,0.00001,0.064962,0.064962, ALLOMETRICGROWTHVOLUME,457,398,0.0025,0.00001,0.064962,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1301,1111,3.13378,-0.892316,7.284534,3.186026,-0.834612,7.283336,0.0025,0.000002,0.00001,0.077851,0.077851, ALLOMETRICGROWTHVOLUME,458,397,0.0025,0.00001,0.077851,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1302,1107,3.005515,-1.095513,7.133798,3.156759,-1.110746,7.137951,0.0025,0.000003,0.000013,0.152066,0.279093, ALLOMETRICGROWTHVOLUME,459,396,0.0025,0.00001,0.127026,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1303,1302,3.156759,-1.110746,7.137951,3.196374,-1.036951,7.233453,0.0025,0.000002,0.00001,0.127026,0.127026, ALLOMETRICGROWTHVOLUME,459,396,0.0025,0.00001,0.127026,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1304,1107,3.005515,-1.095513,7.133798,2.915437,-1.070487,7.189108,0.0025,0.000002,0.000014,0.108626,0.251456, ALLOMETRICGROWTHVOLUME,460,396,0.0025,0.000012,0.14283,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1305,1304,2.915437,-1.070487,7.189108,2.90028,-0.982875,7.20897,0.0025,0.000002,0.000012,0.091105,0.14283, ALLOMETRICGROWTHVOLUME,460,396,0.0025,0.000012,0.14283,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1306,1305,2.90028,-0.982875,7.20897,2.898065,-0.935225,7.228973,0.0025,0.000001,0.00001,0.051725,0.051725, ALLOMETRICGROWTHVOLUME,460,396,0.0025,0.000012,0.14283,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1307,1105,2.938177,-1.27033,7.042186,2.858299,-1.191285,7.117717,0.0025,0.000003,0.000018,0.135402,0.508714, ALLOMETRICGROWTHVOLUME,461,395,0.0025,0.000014,0.291178,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1308,1307,2.858299,-1.191285,7.117717,2.840643,-1.127885,7.166856,0.0025,0.000002,0.000015,0.082134,0.373312, ALLOMETRICGROWTHVOLUME,461,395,0.0025,0.000014,0.291178,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1309,1308,2.840643,-1.127885,7.166856,2.856791,-1.088559,7.263011,0.0025,0.000002,0.000014,0.105133,0.291178, ALLOMETRICGROWTHVOLUME,461,395,0.0025,0.000014,0.291178,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1310,1309,2.856791,-1.088559,7.263011,2.793885,-1.036791,7.298861,0.0025,0.000002,0.000012,0.089007,0.186045, ALLOMETRICGROWTHVOLUME,461,395,0.0025,0.000014,0.291178,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1311,1310,2.793885,-1.036791,7.298861,2.768779,-0.954419,7.343592,0.0025,0.000002,0.00001,0.097038,0.097038, ALLOMETRICGROWTHVOLUME,461,395,0.0025,0.000014,0.291178,2,1,1,1,35,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1312,72,2.853919,-1.758743,6.700082,2.769739,-1.776942,6.785645,0.01397,0.000074,0.003152,0.121402,56.175767, ALLOMETRICGROWTHVOLUME,462,25,0.01397,0.003077,56.054364,1,21,10.630146,113,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1313,1312,2.769739,-1.776942,6.785645,2.766497,-1.792359,6.84962,0.013942,0.00004,0.003077,0.065886,56.054364, ALLOMETRICGROWTHVOLUME,462,25,0.01397,0.003077,56.054364,1,21,10.630146,113,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1314,1313,2.766497,-1.792359,6.84962,2.734306,-1.772488,6.929961,0.012717,0.000045,0.002786,0.088801,48.795569, ALLOMETRICGROWTHVOLUME,463,462,0.012701,0.002741,48.706767,1,20,10.099505,102,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1315,1314,2.734306,-1.772488,6.929961,2.727752,-1.738349,6.997875,0.012701,0.000039,0.002741,0.076294,48.706767, ALLOMETRICGROWTHVOLUME,463,462,0.012701,0.002741,48.706767,1,20,10.099505,102,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1316,1315,2.727752,-1.738349,6.997875,2.710281,-1.715477,7.068734,0.012689,0.000039,0.002702,0.076481,48.630473, ALLOMETRICGROWTHVOLUME,463,462,0.012701,0.002741,48.706767,1,20,10.099505,102,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1317,1316,2.710281,-1.715477,7.068734,2.712871,-1.67451,7.139271,0.007348,0.000014,0.001262,0.081611,25.163229, ALLOMETRICGROWTHVOLUME,464,463,0.007316,0.001209,24.848173,1,19,7.416198,55,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1318,1317,2.712871,-1.67451,7.139271,2.709507,-1.642904,7.213367,0.007335,0.000014,0.001248,0.080625,25.081618, ALLOMETRICGROWTHVOLUME,464,463,0.007316,0.001209,24.848173,1,19,7.416198,55,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1319,1318,2.709507,-1.642904,7.213367,2.695202,-1.618049,7.282598,0.007324,0.000013,0.001234,0.074936,25.000993, ALLOMETRICGROWTHVOLUME,464,463,0.007316,0.001209,24.848173,1,19,7.416198,55,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1320,1319,2.695202,-1.618049,7.282598,2.672557,-1.587866,7.350731,0.007316,0.000013,0.001222,0.077884,24.926057, ALLOMETRICGROWTHVOLUME,464,463,0.007316,0.001209,24.848173,1,19,7.416198,55,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1321,1320,2.672557,-1.587866,7.350731,2.646481,-1.545812,7.416419,0.007306,0.000014,0.001209,0.082239,24.848173, ALLOMETRICGROWTHVOLUME,464,463,0.007316,0.001209,24.848173,1,19,7.416198,55,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1322,1321,2.646481,-1.545812,7.416419,2.615262,-1.514514,7.47022,0.007295,0.000012,0.001195,0.069633,24.765934, ALLOMETRICGROWTHVOLUME,464,463,0.007316,0.001209,24.848173,1,19,7.416198,55,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1323,1322,2.615262,-1.514514,7.47022,2.603194,-1.486168,7.482985,0.007279,0.000006,0.001183,0.033349,24.696301, ALLOMETRICGROWTHVOLUME,464,463,0.007316,0.001209,24.848173,1,19,7.416198,55,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1324,1323,2.603194,-1.486168,7.482985,2.597989,-1.483242,7.494195,0.007247,0.000002,0.001178,0.012701,24.662952, ALLOMETRICGROWTHVOLUME,464,463,0.007316,0.001209,24.848173,1,19,7.416198,55,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1325,1324,2.597989,-1.483242,7.494195,2.589744,-1.392584,7.671514,0.006795,0.000029,0.00109,0.199321,22.030217, ALLOMETRICGROWTHVOLUME,465,464,0.006565,0.000975,21.213438,1,18,7.141428,51,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1326,1325,2.589744,-1.392584,7.671514,2.545208,-1.332087,7.721266,0.006741,0.000013,0.001061,0.090103,21.830896, ALLOMETRICGROWTHVOLUME,465,464,0.006565,0.000975,21.213438,1,18,7.141428,51,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1327,1326,2.545208,-1.332087,7.721266,2.543458,-1.308075,7.795409,0.006717,0.000011,0.001048,0.077954,21.740793, ALLOMETRICGROWTHVOLUME,465,464,0.006565,0.000975,21.213438,1,18,7.141428,51,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1328,1327,2.543458,-1.308075,7.795409,2.503169,-1.290624,7.875047,0.006699,0.000013,0.001037,0.090939,21.662839, ALLOMETRICGROWTHVOLUME,465,464,0.006565,0.000975,21.213438,1,18,7.141428,51,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1329,1328,2.503169,-1.290624,7.875047,2.519249,-1.266488,7.956685,0.006684,0.000012,0.001024,0.086636,21.571899, ALLOMETRICGROWTHVOLUME,465,464,0.006565,0.000975,21.213438,1,18,7.141428,51,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1330,1329,2.519249,-1.266488,7.956685,2.476062,-1.223806,8.007412,0.00667,0.000011,0.001012,0.079121,21.485263, ALLOMETRICGROWTHVOLUME,465,464,0.006565,0.000975,21.213438,1,18,7.141428,51,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1331,1330,2.476062,-1.223806,8.007412,2.441302,-1.199842,8.071637,0.006649,0.000011,0.001001,0.076859,21.406143, ALLOMETRICGROWTHVOLUME,465,464,0.006565,0.000975,21.213438,1,18,7.141428,51,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
cylinder,1332,1331,2.441302,-1.199842,8.071637,2.491166,-1.167851,8.171188,0.00661,0.000016,0.000991,0.115846,21.329284, ALLOMETRICGROWTHVOLUME,465,464,0.006565,0.000975,21.213438,1,18,7.141428,51,36,0, unknownSpecies,0,0,0,0.01,0.401606,0,0.01,0.401606,0
