type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, FittingType,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 0, -1, 0.530435, -4.539488, -1.170257, 0.530435, -4.539488, -1.095750, 0.166585, 0.006496, 0.900370, 0.074507, 763.564489, EXTRAPOLATETODTM, 0, -1, 0.181209, 0.862997, 763.152806, 0, 32, 36.851052, 1358, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1, 0, 0.530435, -4.539488, -1.095750, 0.535395, -4.537606, -0.931734, 0.158653, 0.012976, 0.893874, 0.164102, 763.489982, SPHEREFOLLOWING, 0, -1, 0.181209, 0.862997, 763.152806, 0, 32, 36.851052, 1358, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 2, 1, 0.535395, -4.537606, -0.931734, 0.528188, -4.531934, -0.758902, 0.181445, 0.017901, 0.880898, 0.173075, 763.325880, ALLOMETRICGROWTHVOLUME, 0, -1, 0.181209, 0.862997, 763.152806, 0, 32, 36.851052, 1358, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3, 2, 0.528188, -4.531934, -0.758902, 0.528511, -4.529698, -0.600460, 0.181209, 0.016346, 0.862997, 0.158458, 763.152806, ALLOMETRICGROWTHVOLUME, 0, -1, 0.181209, 0.862997, 763.152806, 0, 32, 36.851052, 1358, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4, 3, 0.528511, -4.529698, -0.600460, 0.533474, -4.530917, -0.447188, 0.154616, 0.011518, 0.846650, 0.153357, 762.994347, SPHEREFOLLOWING, 0, -1, 0.181209, 0.862997, 763.152806, 0, 32, 36.851052, 1358, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 5, 4, 0.533474, -4.530917, -0.447188, 0.531691, -4.522322, -0.282244, 0.155046, 0.012474, 0.835133, 0.165178, 762.840990, SPHEREFOLLOWING, 0, -1, 0.181209, 0.862997, 763.152806, 0, 32, 36.851052, 1358, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 6, 5, 0.531691, -4.522322, -0.282244, 0.528705, -4.506949, -0.159332, 0.181889, 0.012878, 0.822658, 0.123906, 762.675813, SPHEREFOLLOWING, 0, -1, 0.181209, 0.862997, 763.152806, 0, 32, 36.851052, 1358, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 7, 6, 0.528705, -4.506949, -0.159332, 0.522707, -4.464688, -0.007120, 0.168366, 0.014078, 0.645277, 0.158083, 594.193822, SPHEREFOLLOWING, 1, 0, 0.168366, 0.645277, 594.193822, 0, 31, 32.588341, 1062, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 8, 7, 0.522707, -4.464688, -0.007120, 0.461770, -4.364067, 0.197120, 0.133279, 0.013153, 0.425373, 0.235696, 393.388550, SPHEREFOLLOWING, 2, 1, 0.141687, 0.412220, 393.152855, 0, 27, 26.457513, 700, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 9, 8, 0.461770, -4.364067, 0.197120, 0.448846, -4.404089, 0.296238, 0.141687, 0.006791, 0.412220, 0.107671, 393.152855, SPHEREFOLLOWING, 2, 1, 0.141687, 0.412220, 393.152855, 0, 27, 26.457513, 700, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 10, 9, 0.448846, -4.404089, 0.296238, 0.402160, -4.369261, 0.392017, 0.152476, 0.008188, 0.405429, 0.112099, 393.045183, SPHEREFOLLOWING, 2, 1, 0.141687, 0.412220, 393.152855, 0, 27, 26.457513, 700, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 11, 10, 0.402160, -4.369261, 0.392017, 0.443665, -4.339626, 0.581340, 0.116873, 0.008414, 0.346060, 0.196071, 344.741448, SPHEREFOLLOWING, 3, 2, 0.116878, 0.337646, 344.545377, 0, 26, 24.879711, 619, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 12, 11, 0.443665, -4.339626, 0.581340, 0.427675, -4.332164, 0.700438, 0.116878, 0.005167, 0.337646, 0.120399, 344.545377, SPHEREFOLLOWING, 3, 2, 0.116878, 0.337646, 344.545377, 0, 26, 24.879711, 619, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 13, 12, 0.427675, -4.332164, 0.700438, 0.422501, -4.318434, 0.783609, 0.129037, 0.004418, 0.332479, 0.084455, 344.424978, SPHEREFOLLOWING, 3, 2, 0.116878, 0.337646, 344.545377, 0, 26, 24.879711, 619, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 14, 13, 0.422501, -4.318434, 0.783609, 0.433159, -4.329162, 0.948216, 0.100510, 0.005246, 0.254607, 0.165300, 264.837470, SPHEREFOLLOWING, 4, 3, 0.110176, 0.249361, 264.672170, 0, 23, 21.771541, 474, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 15, 14, 0.433159, -4.329162, 0.948216, 0.438616, -4.327294, 1.056747, 0.110176, 0.004145, 0.249361, 0.108685, 264.672170, SPHEREFOLLOWING, 4, 3, 0.110176, 0.249361, 264.672170, 0, 23, 21.771541, 474, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 16, 15, 0.438616, -4.327294, 1.056747, 0.410159, -4.325111, 1.177914, 0.102604, 0.004117, 0.210359, 0.124482, 219.433917, SPHEREFOLLOWING, 5, 4, 0.102483, 0.202576, 219.188113, 0, 22, 19.748418, 390, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 17, 16, 0.410159, -4.325111, 1.177914, 0.408999, -4.316481, 1.298923, 0.098068, 0.003666, 0.206242, 0.121322, 219.309434, SPHEREFOLLOWING, 5, 4, 0.102483, 0.202576, 219.188113, 0, 22, 19.748418, 390, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 18, 17, 0.408999, -4.316481, 1.298923, 0.396354, -4.304337, 1.403575, 0.108924, 0.003955, 0.202576, 0.106111, 219.188113, SPHEREFOLLOWING, 5, 4, 0.102483, 0.202576, 219.188113, 0, 22, 19.748418, 390, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 19, 18, 0.396354, -4.304337, 1.403575, 0.374244, -4.279257, 1.534941, 0.098156, 0.004103, 0.198621, 0.135553, 219.082001, SPHEREFOLLOWING, 5, 4, 0.102483, 0.202576, 219.188113, 0, 22, 19.748418, 390, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 20, 19, 0.374244, -4.279257, 1.534941, 0.360078, -4.267431, 1.658947, 0.102483, 0.004137, 0.194518, 0.125371, 218.946448, SPHEREFOLLOWING, 5, 4, 0.102483, 0.202576, 219.188113, 0, 22, 19.748418, 390, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 21, 20, 0.360078, -4.267431, 1.658947, 0.369121, -4.253925, 1.784898, 0.090516, 0.003269, 0.185090, 0.126996, 210.010813, SPHEREFOLLOWING, 6, 5, 0.091519, 0.178958, 209.775003, 0, 21, 19.390719, 376, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 22, 21, 0.369121, -4.253925, 1.784898, 0.368552, -4.240398, 1.892867, 0.091519, 0.002863, 0.181821, 0.108814, 209.883817, SPHEREFOLLOWING, 6, 5, 0.091519, 0.178958, 209.775003, 0, 21, 19.390719, 376, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 23, 22, 0.368552, -4.240398, 1.892867, 0.360947, -4.234920, 1.988442, 0.111914, 0.003779, 0.178958, 0.096034, 209.775003, SPHEREFOLLOWING, 6, 5, 0.091519, 0.178958, 209.775003, 0, 21, 19.390719, 376, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 24, 23, 0.360947, -4.234920, 1.988442, 0.350643, -4.208848, 2.061962, 0.111914, 0.003096, 0.175179, 0.078684, 209.678969, MEDIAN, 6, 5, 0.091519, 0.178958, 209.775003, 0, 21, 19.390719, 376, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 25, 24, 0.350643, -4.208848, 2.061962, 0.306440, -4.211468, 2.195396, 0.076858, 0.002609, 0.100617, 0.140589, 128.336697, ALLOMETRICGROWTHVOLUME, 7, 6, 0.076607, 0.098008, 128.196107, 0, 20, 15.066519, 227, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 26, 25, 0.306440, -4.211468, 2.195396, 0.275688, -4.216699, 2.230729, 0.076607, 0.000869, 0.098008, 0.047132, 128.196107, ALLOMETRICGROWTHVOLUME, 7, 6, 0.076607, 0.098008, 128.196107, 0, 20, 15.066519, 227, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 27, 26, 0.275688, -4.216699, 2.230729, 0.244039, -4.197979, 2.373618, 0.076516, 0.002714, 0.097139, 0.147544, 128.148975, ALLOMETRICGROWTHVOLUME, 7, 6, 0.076607, 0.098008, 128.196107, 0, 20, 15.066519, 227, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 28, 27, 0.244039, -4.197979, 2.373618, 0.153347, -4.190203, 2.492956, 0.061076, 0.001759, 0.058420, 0.150090, 81.321597, ALLOMETRICGROWTHVOLUME, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 29, 28, 0.153347, -4.190203, 2.492956, 0.139977, -4.180112, 2.590126, 0.060924, 0.001150, 0.056661, 0.098603, 81.171507, SPHEREFOLLOWING, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 30, 29, 0.139977, -4.180112, 2.590126, 0.130386, -4.173706, 2.677811, 0.063877, 0.001134, 0.055511, 0.088441, 81.072904, SPHEREFOLLOWING, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 31, 30, 0.130386, -4.173706, 2.677811, 0.125828, -4.173344, 2.756734, 0.064903, 0.001046, 0.054378, 0.079056, 80.984463, SPHEREFOLLOWING, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 32, 31, 0.125828, -4.173344, 2.756734, 0.109261, -4.161610, 2.841351, 0.066783, 0.001219, 0.053331, 0.087018, 80.905407, SPHEREFOLLOWING, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 33, 32, 0.109261, -4.161610, 2.841351, 0.097074, -4.153225, 2.917781, 0.064000, 0.001002, 0.052112, 0.077848, 80.818389, SPHEREFOLLOWING, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 34, 33, 0.097074, -4.153225, 2.917781, 0.073997, -4.153747, 3.001752, 0.060505, 0.001002, 0.051110, 0.087086, 80.740541, ALLOMETRICGROWTHVOLUME, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 35, 34, 0.073997, -4.153747, 3.001752, 0.070406, -4.143874, 3.077036, 0.067423, 0.001086, 0.050109, 0.076013, 80.653455, SPHEREFOLLOWING, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 36, 35, 0.070406, -4.143874, 3.077036, 0.052764, -4.140608, 3.166786, 0.068766, 0.001360, 0.049023, 0.091526, 80.577442, SPHEREFOLLOWING, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 37, 36, 0.052764, -4.140608, 3.166786, 0.032809, -4.133253, 3.234102, 0.060230, 0.000805, 0.047664, 0.070596, 80.485915, ALLOMETRICGROWTHVOLUME, 8, 7, 0.064000, 0.052112, 80.818389, 0, 19, 11.916375, 142, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 38, 37, 0.032809, -4.133253, 3.234102, 0.003543, -4.184796, 3.304098, 0.053859, 0.000836, 0.040898, 0.091720, 72.799873, ALLOMETRICGROWTHVOLUME, 9, 8, 0.056015, 0.038197, 72.527148, 0, 18, 11.445523, 131, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 39, 38, 0.003543, -4.184796, 3.304098, -0.029882, -4.156047, 3.400971, 0.056015, 0.001049, 0.040062, 0.106434, 72.708152, SPHEREFOLLOWING, 9, 8, 0.056015, 0.038197, 72.527148, 0, 18, 11.445523, 131, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 40, 39, -0.029882, -4.156047, 3.400971, -0.048089, -4.159363, 3.473209, 0.058984, 0.000815, 0.039013, 0.074571, 72.601719, SPHEREFOLLOWING, 9, 8, 0.056015, 0.038197, 72.527148, 0, 18, 11.445523, 131, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 41, 40, -0.048089, -4.159363, 3.473209, -0.060768, -4.162620, 3.549559, 0.053557, 0.000698, 0.038197, 0.077464, 72.527148, ALLOMETRICGROWTHVOLUME, 9, 8, 0.056015, 0.038197, 72.527148, 0, 18, 11.445523, 131, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 42, 41, -0.060768, -4.162620, 3.549559, -0.082446, -4.159861, 3.615798, 0.053474, 0.000627, 0.037499, 0.069750, 72.449683, ALLOMETRICGROWTHVOLUME, 9, 8, 0.056015, 0.038197, 72.527148, 0, 18, 11.445523, 131, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 43, 42, -0.082446, -4.159861, 3.615798, -0.129317, -4.172864, 3.675088, 0.060305, 0.000876, 0.036873, 0.076690, 72.379933, SPHEREFOLLOWING, 9, 8, 0.056015, 0.038197, 72.527148, 0, 18, 11.445523, 131, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 44, 43, -0.129317, -4.172864, 3.675088, -0.142650, -4.183220, 3.716197, 0.060305, 0.000508, 0.035981, 0.044440, 71.931487, MEDIAN, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 45, 44, -0.142650, -4.183220, 3.716197, -0.156007, -4.183677, 3.817431, 0.060171, 0.001161, 0.035473, 0.102112, 71.887047, SPHEREFOLLOWING, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 46, 45, -0.156007, -4.183677, 3.817431, -0.179614, -4.182221, 3.892583, 0.060532, 0.000907, 0.034312, 0.078787, 71.784935, SPHEREFOLLOWING, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 47, 46, -0.179614, -4.182221, 3.892583, -0.204570, -4.186836, 3.983932, 0.053102, 0.000840, 0.033405, 0.094809, 71.706148, ALLOMETRICGROWTHVOLUME, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 48, 47, -0.204570, -4.186836, 3.983932, -0.224720, -4.189095, 4.038565, 0.052996, 0.000514, 0.032565, 0.058275, 71.611340, ALLOMETRICGROWTHVOLUME, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 49, 48, -0.224720, -4.189095, 4.038565, -0.246280, -4.183166, 4.140320, 0.052933, 0.000917, 0.032051, 0.104182, 71.553065, ALLOMETRICGROWTHVOLUME, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 50, 49, -0.246280, -4.183166, 4.140320, -0.257652, -4.191606, 4.210355, 0.052826, 0.000626, 0.031134, 0.071453, 71.448883, ALLOMETRICGROWTHVOLUME, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 51, 50, -0.257652, -4.191606, 4.210355, -0.277028, -4.193631, 4.294315, 0.055705, 0.000840, 0.030507, 0.086191, 71.377430, SPHEREFOLLOWING, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 52, 51, -0.277028, -4.193631, 4.294315, -0.295575, -4.186296, 4.373198, 0.060550, 0.000937, 0.029667, 0.081365, 71.291239, SPHEREFOLLOWING, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 53, 52, -0.295575, -4.186296, 4.373198, -0.306403, -4.179044, 4.433099, 0.052600, 0.000533, 0.028730, 0.061302, 71.209874, ALLOMETRICGROWTHVOLUME, 10, 9, 0.053102, 0.032051, 71.553065, 0, 17, 11.401754, 130, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 54, 53, -0.306403, -4.179044, 4.433099, -0.353001, -4.220054, 4.525334, 0.052497, 0.000963, 0.023590, 0.111178, 58.275163, SPHEREFOLLOWING, 11, 10, 0.049990, 0.022627, 58.163985, 0, 16, 10.295630, 106, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 55, 54, -0.353001, -4.220054, 4.525334, -0.366363, -4.226672, 4.599739, 0.049990, 0.000596, 0.022627, 0.075884, 58.163985, SPHEREFOLLOWING, 11, 10, 0.049990, 0.022627, 58.163985, 0, 16, 10.295630, 106, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 56, 55, -0.366363, -4.226672, 4.599739, -0.388045, -4.237441, 4.669766, 0.048668, 0.000551, 0.022032, 0.074094, 58.088101, SPHEREFOLLOWING, 11, 10, 0.049990, 0.022627, 58.163985, 0, 16, 10.295630, 106, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 57, 56, -0.388045, -4.237441, 4.669766, -0.347211, -4.229944, 4.746213, 0.032033, 0.000280, 0.012203, 0.086992, 31.572056, SPHEREFOLLOWING, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 58, 57, -0.347211, -4.229944, 4.746213, -0.373362, -4.215979, 4.794342, 0.034643, 0.000213, 0.011923, 0.056527, 31.485063, ALLOMETRICGROWTHVOLUME, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 59, 58, -0.373362, -4.215979, 4.794342, -0.401452, -4.222008, 4.853832, 0.034629, 0.000249, 0.011710, 0.066064, 31.428536, ALLOMETRICGROWTHVOLUME, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 60, 59, -0.401452, -4.222008, 4.853832, -0.419071, -4.227694, 4.882998, 0.034612, 0.000130, 0.011461, 0.034545, 31.362472, ALLOMETRICGROWTHVOLUME, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 61, 60, -0.419071, -4.227694, 4.882998, -0.446844, -4.185708, 4.948121, 0.034599, 0.000310, 0.011331, 0.082311, 31.327926, ALLOMETRICGROWTHVOLUME, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 62, 61, -0.446844, -4.185708, 4.948121, -0.480508, -4.170707, 5.003621, 0.034569, 0.000250, 0.011021, 0.066623, 31.245615, ALLOMETRICGROWTHVOLUME, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 63, 62, -0.480508, -4.170707, 5.003621, -0.498301, -4.152881, 5.039705, 0.034548, 0.000165, 0.010771, 0.044005, 31.178993, ALLOMETRICGROWTHVOLUME, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 64, 63, -0.498301, -4.152881, 5.039705, -0.514047, -4.151501, 5.072413, 0.032211, 0.000118, 0.010606, 0.036327, 31.134988, SPHEREFOLLOWING, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 65, 64, -0.514047, -4.151501, 5.072413, -0.527668, -4.146646, 5.139716, 0.030770, 0.000205, 0.010488, 0.068839, 31.098661, SPHEREFOLLOWING, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 66, 65, -0.527668, -4.146646, 5.139716, -0.538354, -4.154765, 5.178460, 0.034490, 0.000153, 0.010283, 0.041003, 31.029822, ALLOMETRICGROWTHVOLUME, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 67, 66, -0.538354, -4.154765, 5.178460, -0.559340, -4.149703, 5.240047, 0.034452, 0.000243, 0.010130, 0.065261, 30.988819, ALLOMETRICGROWTHVOLUME, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 68, 67, -0.559340, -4.149703, 5.240047, -0.580857, -4.134205, 5.312441, 0.034383, 0.000286, 0.009886, 0.077098, 30.923559, ALLOMETRICGROWTHVOLUME, 12, 11, 0.034490, 0.010606, 31.134988, 0, 15, 7.615773, 58, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
